화재 통보 장치를 꺼버린 쇼핑몰 사설 경비원은 누구야?	1
지난 25일 화재가 난 쇼핑몰은 러시아 어디에 있어?	1
안전 불감증이 뭐야?	1
쇼핑몰 사설 경비원은 어떻게 화재 통보 장치를 껐어?	1
지난 25일 러시아 쇼핑몰에서 화재가 발생한 이유는 뭐야?	1
오늘 부산의 기온은 몇 도야?	1
일부 서해안에 내리는 비는 언제 그쳐?	1
장마전선은 어디에서 생겼어?	1
오존 농도가 나쁘면 인간에게 어떠한 영향을 끼쳐?	1
미세먼지가 높아지는 원인은 무엇이야?	1
오늘 대구의 기온은 몇 도야?	1
미세먼지 농도는 어떻게 측정해?	1
국공립 어린이집 지정 절차는 어떻게 돼?	1
청와대 청원 게시판에 글을 올리는 방법은 어떻게 돼?	1
일본의 초중교 정규과정은 몇 년으로 구성되어있어?	1
아베 총리가 제일 처음 집권했을 때가 언제야?	1
센카쿠 열도는 어디에 위치한 곳이야?	1
우경화 교육에는 역사왜곡 말고 또 어떤 내용이 포함돼?	1
일본 정부의 이러한 태도에 대해 중국은 어떻게 반응했어?	1
왜 일본은 중국과 한국의 영토에 대해 영유권을 주장하려고 하는 거야?	1
내일 아침 강원도의 기온은 몇 도야?	1
언제까지 대부분 지방에 비 소식이 없을 예정이야?	1
내일 초미세먼지 농도가 가장 높은 지역은 어디야?	1
오존 농도가 나쁘면 사람들에게 무슨 영향을 끼쳐?	1
오존 농도는 어떻게 측정해?	1
왜 내일 해상에는 안개가 끼는 곳이 많아?	1
상도동 사고의 공사를 진행한 회사는 어디지?	1
유치원의 휴원은 언제까지지?	1
가수 김원준은 몇 살이야?	1
박소현과 김원준은 어떤 프로그램에서 가상부부 활동을 했어?	1
해피투게더 3의 방송시간은 언제야?	1
박소현의 소속사는 어디야?	1
가수 김원준의 대표곡은 뭐야?	1
KTX의 운행속도는 어떻게 돼?	1
용산~여수 간 정차역을 몇 개 줄이는 거야?	1
전라선 계량화 사업이 뭐야?	1
전라선 고속화가 이루어지면 호남권에 어떠한 기대효과가 있어?	1
용산~여수 간 기차 운임비는 얼마야?	1
KTX가 처음 도입된 해는 언제야?	1
F-15K 전투기의 가격은 얼마야?	1
전투기 비상 탈출 방법은 어떻게 하는 거야?	1
이재록 목사가 성폭행한 장소는 어디야	1
이재록 목사의 항소 결과는 어떻게 됐을까	1
왜 목사는 반성하지 않는 걸까	1
성폭행범의 재범을 막기 위한 국가적 방책이 뭐가 있을까	1
어떻게 해야 성폭행이 사라질까	1
어떻게 해야 성직자들에 대한 성범죄 처벌을 강화할까	1
어떻게 해야 목사들이 성폭행을 저지르지 않을까	1
왜 목사가 성폭행을 저지른 걸까	1
왜 목사는 신앙심을 이용한 걸까	1
왜 성폭행 피해자들은 정신적인 스트레스를 받을까	1
서울시가 언제 내년도 예산안을 발표했어?	1
보육 지원비를 전액 부담하는 지자체는 어디야?	1
서울시 예산 35조 원 중 11조 원을 제외한 나머지 금액은 어떻게 사용돼?	1
한국보험대리점 협회는 지난 6월에 설계사와 보험대리점 대표 100여 명 대상으로 어떤 방법으로 설문조사를 실시한 거야?	1
초기 정착 수당이 뭐야?	1
보험의 영업현장 규제를 강화 한 곳이 어디야?	1
워마드란 말을 누가 만든 거야?	1
음란물 유포 사건이 언제 일어난 거야?	1
음란물 유포가 된 장소가 어디야?	1
워마드가 무슨 뜻을 의미해?	1
음란물 유포를 막기 위해선 어떻게 해야 돼?	1
왜 음란물 유포 사건이 많이 발생하는 거야?	1
1995년 몽타주 프로그램 도입 이후 몽타주로 범인을 검거한 건은 몇 건이야?	1
한 해 가장 많이 발생하는 범법 사건은 뭐야?	1
범죄자 검거를 위해 가장 많이 사용되는 과학수사 기법이 뭐야?	1
왜 사람의 기억은 흑백이야?	1
날씨정보 전달한 사람이 누구야?	1
비가 오는 날이 며칠이야?	1
어느 방송국 기상정보야?	1
강풍에 대해서는 뭐라고 했어?	1
강수량이 어떻게 돼?	1
왜 가뭄주의보가 내려졌어?	1
황사 피해를 많이 받은 사람이 누구야?	1
홍도에 강풍주의보가 언제 내려진 거야?	1
미세먼지가 심한 지역이 어디야?	1
호흡기 관리를 위해 무슨 행동을 해야 될까?	1
황사로 인한 피해를 줄이려면 어떻게 해야 돼?	1
미세먼지가 왜 심해진 거야?	1
하토야마 유키오가 총리를 맡은 해는 몇 년도야?	1
미국이 원자폭탄을 떨어뜨린 곳은 일본 어디야?	1
일본이 이웃 국가에 저지른 전쟁범죄에 대해 분명한 사과를 하지 않는 이유가 뭐야?	1
무주리조트는 언제 개장한 거지?	1
춘분은 음력 몇 월 며칠이야?	1
대설특보가 발효되는 기준은 뭐야?	1
기온이 낮을 때 바람이 불면 왜 더 춥게 느껴져?	1
기무사의 계엄령 검토 문건 관련자는 누구야?	1
후반기 국회는 언제 가동돼?	1
기무사의 계엄령 검토 문건은 어디서 발견됐어?	1
기무사의 본연의 업무가 뭐야?	1
기무사의 계엄령 검토 문건과 자유한국당은 어떤 관계가 있어?	1
박근혜 대통령 퇴진 요구 촛불시위는 왜 일어났어?	1
계엄령은 뭐야?	1
대통령이 계엄령을 내릴 조건을 어떻게 돼?	1
기무사의 계엄령 검토 문건에 대해 자유한국당은 왜 입장을 내놓지 않는 거야?	1
기무사의 계엄령 검토 문건이 사실로 드러나자 기무사는 어떻게 대응했어?	1
독수리 훈련은 어떤 군부대가 참여하는 거야?	1
독수리 훈련은 몇 년도부터 시작되었어?	1
한미 해병대 방어훈련은 어느 지역에서 실행되는 거야?	1
지방세를 부과하는 주체는 누구야?	1
지방세 납부 기한은 언제야?	1
행정안전부는 어디에 있어?	1
지방세의 종류가 뭐야?	1
비과세 감면받으려면 어떻게 하면 돼?	1
민주노동당의 당 대표는 누구야?	1
오세훈 서울시장의 부임 날짜는 언제야?	1
이명박 대통령이 주민 투표를 지지한 이유가 뭐야?	1
주민 투표 중단 가처분 신청이 기각된 이유가 뭐야?	1
오세훈 서울시장이 대통령 선거에 불출마하겠다고 한 이유가 뭐야?	1
출장비는 누가 지급하는 거지?	1
2백 미터가 안되는 거리를 다녀온 공무원이 받은 출장비가 얼마야?	1
출장비 청구 규정에 거리 제한이 없는 이유가 뭐지?	1
주민자치센터가 하는 일은 무엇이지?	1
고위급 회담 참석자는 누구야	1
폼페이오 미 국무장관 업무가 뭐야	1
한미 실무협의체 회의 방식은 어떻게 돼	1
2016년 12월의 적장 비용은 얼마야?	1
학회 준비를 했다고 했는데 학회는 언제 열리는 거야?	1
환자가 다른 병원 어디로 옮겨지는 거야?	1
경상수지가 뭐야?	1
사드 보복 조치 완화는 어떻게 한 거야?	1
의사는 응급환자가 있는데 왜 학회 준비를 한 거야?	1
김 모 군은 어떻게 중증외상을 입은 거야?	1
김 모 군의 사인이 뭐야?	1
경상수지 흑자 규모가 비교적 작았던 이유가 뭐야?	1
정형외과 당직 전문의는 어떤 처벌을 받아?	1
카카오 카풀 반대 집회를 시행한 사람이 누구야?	1
카카오 카풀 반대 집회가 몇 년도에 열린 거야?	1
카풀이 뭐야?	1
카카오 카풀이 왜 생긴 거야?	1
강우량은 누가 측정해?	1
우리나라 우기는 언제야?	1
국지성 폭우가 뭐야?	1
비행기가 연착되면 어떻게 해야 돼?	1
이마트는 언제부터 납품업체들을 상대로 부당하게 대금을 깎아왔어?	1
중소 벤처기업부와 대형 유통 3사, PB 상품 납품업체들은 어디에서 업무 협약을 했어?	1
중소 벤처기업부에서는 무슨 일을 해?	1
정부의 직권조사는 어떻게 이루어져?	1
업체와 거래할 때 약정서를 발급하는 이유가 뭐야?	1
납품 단가와 관련해 불공정 관행이 심한 업종에는 무엇이 있어?	1
'계백'의 감독이 누구야?	1
'넌 내게 반했어'에서 촬영 예정인 주인공들의 MT 장면은 언제 촬영하고 있었어?	1
'시티헌터'는 어디서 야외 촬영을 하기로 예정되어있었어?	1
취소된 자유 소극장 공연에는 뭐가 있어?	1
백지영은 왜 애견카페의 론칭 행사를 맡게 되었어?	1
왜 비가 수도권에 집중적으로 쏟아지고 있어?	1
이전에 언제 폼페이오 국무장관이 방북했어?	1
평양 어디서 방북 협상이 이루어져?	1
방북 협상 일정은 어떻게 잡히게 된 거야?	1
왜 미국이 대북 접근법을 완화했어?	1
왜 북한이 ICBM을 발사했어?	1
박용택의 2선 경기 출장은 언제 치러졌어?	1
삼성과 NC는 어디서 경기를 했어?	1
왜 박용택은 다른 팀으로 이적하지 않고 LG에서만 2000경기를 치른 거야?	1
정상회담 장소와 일정은 언제 공개해?	1
북미의 다음 실무접촉은 어디서 해?	1
북미 정상회담은 왜 싱가포르에서 열리는 거야?	1
대사증후군은 왜 생기는 거야?	1
보건당국은 궐련형 전자담배가 얼마나 유해한지에 대한 조사 결과를 언제 내놨으?	1
궐련형 전자담배는 어디서 구입할 수 있어?	1
궐련형 전자담배가 뭐야?	1
궐련형 전자담배는 어떻게 사용하는 거야?	1
보건당국은 왜 궐련형 전자담배의 유해성에 대해 조사한 거야?	1
국민연금은 누가 만들었어?	1
복지부 장관은 언제 국민연금의 국가 지급보장의 필요성을 언급했어?	1
국민연금 개혁 논의는 어디에 모여서 해?	1
현행 국민연금법은 국가의 책무 조항 내용이 뭐야?	1
국민연금은 어떻게 납부해?	1
근로 소득 없는 고령인구가 증가하는 이유가 뭐야?	1
국민연금은 어떻게 만들어졌어?	1
국민연금은 어떻게 받아?	1
국민연금은 왜 내야 하는 거야?	1
퇴직연금이 뭐야?	1
기초연금이 뭐야?	1
퇴직연금은 어떻게 받아?	1
국민연금을 국가가 지급보장을 하면 국가의 채무가 증가하는 이유가 뭐야?	1
자동차 부품업체 다스는 언제 만들어진 업체야?	1
이 전 대통령이 국민에게 위임받은 권한은 뭐야?	1
이 전 대통령의 15분간의 최후진술 전체 내용은 뭐야?	1
삼성전자는 왜 다스 미국 소송비를 대납한 거야?	1
물의 야기 보고서를 작성한 사람은 누구야?	1
과거 양승태 사법부가 이른바 물의를 일으킨 판사들을 선별해서 인사상 불이익을 준 건 언제야?	1
검찰이 법원행정처를 압수수색해 확보한 물의 야기 보고서 중에 사라진 2017도 원본은 어디 있어?	1
과거 양승태 사법부로부터 인사상 불이익을 받은 판사들이 물의를 일으켰다는 내용은 뭐야?	1
문유석 부장 판사는 2014년 한 신문에 세월호 특별조사위에 수사권과 기소권을 부여해야 한다고 글을 쓴 이유가 뭐야?	1
문유석 부장 판사의 세월호 기고글이 법원행정처에 문제가 되는 이유가 뭐야?	1
법원행정처에서 검찰이 압수수색해서 확보했다가 사라진 2017년도 물의 야기 보고서의 내용은 뭐야?	1
검찰이 외장하드 자료를 백업해 보관 중인 사실을 안 건 언제니?	1
임종헌의 변호사 사무실은 어디에 위치해?	1
임종헌은 외장하드를 어떻게 폐기했어?	1
임종헌은 왜 법원행정처 문건과 업무일지를 반출한 거야?	1
검찰은 USB에 재판 거래 의혹 문건을 백업한 사실을 어떻게 알아냈어?	1
내일 한낮 전국 자외선 지수를 측정한 건 누구야?	1
동해안 지역에 동풍은 언제까지 불어?	1
동해안 지역으로 불어오는 동풍은 어디서 불어오는 거야?	1
바람의 강도는 어떻게 측정해?	1
왜 일교차가 크게 벌어지는 거야?	1
자외선 강도는 어떻게 측정해?	1
내일 왜 전국에 미세먼지가 없는 거야?	1
지금까지 나온 양심적 병역거부자들의 수는 얼마나 돼?	1
양심적 병역거부자들을 형사 처분해선 안된다는 판결이 내려진 날짜가 언제야?	1
대체 복무의 내용이 뭐야?	1
진정한 양심을 어떻게 심사해?	1
양심에 따른 병역거부가 정당한 사유에 해당한다고 판단한 이유가 뭐야?	1
정당한 병역 거부인지의 판단 기준이 모호한 이유가 뭐야?	1
신페이 시 교사 임용 시험이 치러진 게 언제였지?	1
타이완에서 10년 동안이나 교사를 뽑지 않은 일부 지역은 어디야?	1
저출산 문제를 해결하는 방법이 뭐야?	1
신페이 시 교사 임용 시험은 어떻게 진행이 돼?	1
왜 타이완 초중등 학교에서는 교사와 단기 계약을 맺지?	1
서울지방경찰청은 어떤 일을 하는 기관이야?	1
청소년 게임장 어떻게 등록해?	1
가장 미세먼지를 많이 배출한 업체는 누구야?	1
몇 년도에 가장 대기오염물질이 많이 배출되었어?	1
미세먼지는 주로 어디에서 나와?	1
미세먼지는 무슨 영향을 끼쳐?	1
오염 측정 센서를 부착한 드론은 어떻게 조종해?	1
왜 미세먼지 단속에 무인 항공기를 사용해?	1
대기 질 분석장비는 어떻게 작동해?	1
정권교체된 현 총리는 누구야?	1
정권교체가 이뤄진 총선은 언제 이뤄졌어?	1
왜 나 집 전 총리 부부는 출국 금지 조치 당한 거야?	1
김영란법은 누가 제정했어?	1
청탁금지법 단속은 언제부터 제대로 이뤄지지 않았어?	1
김영란법을 위반한 것이 적발되면 무슨 처벌을 받아?	1
드루킹 일당은 누구야?	1
19대 대선은 언제 끝났어?	1
드루킹 일당이 김경수 의원의 한 모 전 보좌관과 만나 현금 5백만 원이 든 손가방을 건넨 일식당은 어디야?	1
청탁금지법의 내용은 어떻게 돼?	1
경찰은 돈의 성격을 어떻게 구별해?	1
드루킹이 김 의원에게 오사카 총영사를 추천한 이유는 뭐야?	1
경찰은 한 보좌관에 대해 뇌물죄를 추가 적용하려고 하는데, 한 보좌관의 뇌물죄의 성립 요건은 어떻게 돼?	1
경찰은 왜 한 전 보좌관에게 뇌물죄를 추가하려고 해?	1
드루킹 일당의 댓글 활동이 대선 이전부터 있었다는 걸 입증할 증거의 내용은 뭐야?	1
지난달 19일 이후 드루킹이 접견 조사를 거부하고 있는 이유가 뭐야?	1
강제 조사의 성립 요건은 어떻게 돼?	1
드루킹이 한 인사 청탁의 내용은 뭐야?	1
드루킹은 왜 대선 전 댓글을 조작했어?	1
경찰은 추가 댓글 조작 범행 여부와 인사 청탁 경위 등을 조사하기 위해 드루킹에 대해 체포영장을 신청하기로 했는데, 드루킹 조사를 위해 체포영장 신청은 어떻게 해야 돼?	1
구조안전진단에서 양호 판정한 사람은 누구야?	1
기숙사에서 갑자기 나온 학생들은 어디서 지내?	1
기숙사에서 나온 학생들에 대한 피해 보상은 뭐야?	1
기숙사에서 불안감 때문에 나온 학생들에게 학교는 어떻게 했어?	1
타일이 솟아오르는 이유가 뭐야?	1
구조 안전 검사를 어떻게 했어?	1
인명피해가 있을 수 있는데 전혀 문제가 없다고 말한 이유가 뭐야?	1
정밀안전진단은 어떻게 진행돼?	1
정밀안전진단을 즉시 하지 않는 이유가 뭐야?	1
벽에 금이 가는 이유가 뭐야?	1
붉은불개미에 물렸을 경우 어떻게 대처해야 하나요?!	1
미국 국무장관은 누가 임명해?	1
언제 폼페이오 장관은 북한에 우호적이게 될까?	1
다음 미북대화는 어디서 할까?	1
북한은 무엇을 위해서 핵을 개발하는 걸까?	1
어떻게 북한은 핵을 개발했어?	1
왜 비건은 보수 성향을 가지고 있는 거야?	1
왜 한미일 세 나라가 대북 공조 방안을 논의하는 거야?	1
어떻게 해야 북한이 비핵화를 할 수 있을까?	1
북한은 무엇을 원하고 있는 거야?	1
폼페이 오는 어떻게 북한을 방문 예정이야?	1
폼페이 오는 이번 방북에서 무엇을 얻어올까?	1
미 국무부 정례브리핑을 직접 보려면 어떻게 해야 해?	1
왜 시진핑 주석은 북한을 방문할 예정이지?	1
어젯밤 전남 여수 앞바다에서 행정 선과 어선이 충돌해 다친 외국인 선원은 누구야?	1
통발 어선이 출항한 게 언제야?	1
경남 창원시 진해루 앞 바다에서 53살 이 모 씨가 119 구조대에 의해 발견돼 옮겨진 병원은 어디야?	1
전남 여수 앞바다에서 행정 선과 어선이 충돌한 정확한 사고 경위가 뭐야?	1
일자리를 어떻게 국내로 돌릴 수 있을까?	1
니카라과의 위치는 어디?	1
세계에서 첫 번째로 작은 아기는 누구야?	1
부부가 사랑이를 임신한 게 언제야?	1
사랑이는 5달 집중 치료 기간 동안 뭘 먹었어?	1
초미숙아의 국내 생존율 28%는 어떻게 집계한 거야?	1
부부가 인공수정으로 임신한 이유는 뭐야?	1
300g 이하 신생아의 생존 확률이 낮은 이유가 뭐야?	1
사랑 양은 5달 동안 어떤 집중 치료를 했어?	1
사랑이가 예정일보다 넉 달 빨리 태어난 이유가 뭐야?	1
제룡전기의 일주일 평균 거래량은 얼마야?	1
제룡전기는 무슨 일을 하는 회사야?	1
ROA는 어떻게 계산해?	1
ROE란 무엇을 말하는 거야?	1
신안 매물도 해상에서 우리 어선과 충돌한 탄자니아 화물선의 선장은 누구야?	1
전복된 배는 어떻게 인양해?	1
탄자니아 화물선이 우리나라에 온 이유가 뭐야?	1
오늘 내륙지역에 내린 강한 소나기의 강수량은 얼마야?	1
소나기의 원인인 선선한 북동풍은 언제부터 유입되기 시작했어?	1
17대 국회의원의 임기는 언제야?	1
홍문표 한국농어촌공사 사장을 지명직 최고위원으로 임명했을 때 한나라당 대표는 누구야?	1
참여 정부는 무엇을 말해?	1
남문기 전 미주한인회 총연합회 회장은 왜 재외국민위원장을 사퇴했어?	1
왜 한나라당은 홍문표 한국농어촌공사 사장을 지명직 최고위원으로 임명했어?	1
도로명 주소를 처음 시행한 사람은 누구?	1
도로명 주소가 시작된 시기는 언제?	1
행정안전부가 하는 일은 무엇?	1
지난해 157만 명에게 1조 1,141억 원은 어떤 식으로 지급됐지?	1
미국인의 북한 여행 금지는 언제까지인 거야?	1
폼페이오 장관이 맡은 업무는 뭘까?	1
웜비어는 왜 사망한 거지?	1
야산의 전선이 끊어진 게 원인이라면 화재의 책임은 누구야?	1
고성에서 산불이 난 게 언제야?	1
민가 피해는 구체적으로 뭐야?	1
어떻게 산림 당국은 야산의 전선이 끊어져서 불이 났다고 추정했어?	1
야산의 전선은 왜 끊어진 거야?	1
A형 구제역 백신은 누가 발명했어?	1
정부는 언제 긴급 방역 심의회를 열었어?	1
농림축산식품부에서는 주로 무슨 일을 해?	1
구제역이 발생한 돼지 농장들은 어떻게 돼지를 매몰 처분해?	1
왜 정부는 소 농가에 대해선 O형과 A형을 방어할 수 있는 백신을 사용하고 있어?	1
A형 구제역의 증상은 뭐야?	1
